step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrg,nameDest,oldbalanceDest,newbalanceDest,isFraud
303,CASH_OUT,450985.81,C8145328839,1561413.59,1110427.78,C1813764493,2134546.91,2585532.72,0
234,CASH_IN,309950.53,C6712108221,1040173.49,1350124.02,C8772678993,1838969.42,2148919.95,0
324,CASH_OUT,286731.77,C5216857693,2502356.48,2215624.71,C1567139970,2069117.58,2355849.35,0
317,CASH_IN,397591.31,C8371322481,4808295.18,5205886.489999999,C1471286945,3506125.51,3903716.82,0
102,PAYMENT,304465.41,C2560059107,2468643.32,2164177.9099999997,M5233321565,0.0,0.0,0
375,CASH_OUT,461861.51,C8402590268,4722116.37,4260254.86,C6431745048,4550982.35,5012843.859999999,1
100,CASH_IN,423601.63,C5372068713,2608393.25,3031994.88,C8917400499,4603200.19,5026801.82,0
163,CASH_IN,462342.21,C9298704154,3820934.07,4283276.28,C8504722257,473837.6,936179.81,0
225,PAYMENT,192822.89,C5118747076,2183169.54,1990346.65,M1409950581,0.0,0.0,0
494,CASH_IN,250745.79,C1977409973,3872650.33,4123396.12,C6402085540,2326672.21,2577418.0,0
246,CASH_OUT,197047.44,C7444870303,4972816.14,4775768.699999999,C7095773944,2335722.48,2532769.92,0
129,PAYMENT,490942.4,C3171945396,2516057.41,2025115.0100000002,M8900682390,0.0,0.0,0
151,CASH_IN,95573.94,C3059958554,2470961.51,2566535.4499999997,C7872814169,149015.55,244589.49,0
29,PAYMENT,231133.51,C3372431477,3277289.48,3046155.9699999997,M3763795417,0.0,0.0,1
302,PAYMENT,315182.61,C5688280249,1434859.95,1119677.3399999999,M7167499483,0.0,0.0,0
31,CASH_IN,92612.15,C2105283003,4047704.55,4140316.6999999997,C7556522982,4351891.77,4444503.92,0
234,PAYMENT,445846.3,C7790402066,4906736.44,4460890.140000001,M8281644376,0.0,0.0,0
52,CASH_IN,241913.27,C2012657945,2403063.4,2644976.67,C9372293507,4863707.81,5105621.079999999,0
440,CASH_IN,58071.68,C4630926774,1097256.3,1155327.98,C5516535377,4378990.47,4437062.149999999,0
98,CASH_IN,61260.19,C6834109792,1576111.6,1637371.79,C2094577485,1333281.3,1394541.49,0
265,CASH_IN,12405.68,C4475024403,2705805.66,2718211.3400000003,C7919561252,4939396.11,4951801.79,0
90,PAYMENT,271693.2,C3048237051,4014121.94,3742428.7399999998,M9893286908,0.0,0.0,0
315,PAYMENT,201295.24,C1909595781,697460.55,496165.31000000006,M1529705238,0.0,0.0,0
37,CASH_OUT,395251.02,C5839085004,1136130.58,740879.56,C5803871329,2432519.79,2827770.81,1
42,PAYMENT,480551.33,C9304153535,775866.49,295315.16,M1913966251,0.0,0.0,0
493,CASH_IN,239920.23,C7654604591,4838472.11,5078392.340000001,C4642920709,3167181.6,3407101.83,0
481,CASH_IN,404629.23,C4218036047,3943223.48,4347852.71,C1479489244,4940302.1,5344931.33,0
66,PAYMENT,96770.47,C3606032866,1243510.4,1146739.93,M7670574586,0.0,0.0,0
485,CASH_IN,228891.35,C6083139256,2662615.13,2891506.48,C2727976224,711613.21,940504.5599999999,0
426,CASH_IN,191373.93,C3720151254,1307371.63,1498745.5599999998,C5738459299,4686619.11,4877993.04,0
342,PAYMENT,74489.74,C7381025936,4465929.09,4391439.35,M7125311050,0.0,0.0,0
147,CASH_IN,467164.68,C2441096494,4132511.82,4599676.5,C4122949204,3487450.89,3954615.5700000003,1
294,PAYMENT,485220.58,C3536876098,1022816.77,537596.19,M5363764080,0.0,0.0,0
428,CASH_OUT,34890.03,C1539064343,1028135.56,993245.53,C8994125957,957074.55,991964.5800000001,1
113,PAYMENT,293949.87,C1586495628,3945828.18,3651878.31,M2551534222,0.0,0.0,0
127,PAYMENT,378333.52,C8894508070,420199.39,41865.869999999995,M6734605204,0.0,0.0,0
202,PAYMENT,445656.42,C1081401061,4760127.37,4314470.95,M3490099390,0.0,0.0,0
177,PAYMENT,350235.88,C3877598089,3783440.65,3433204.77,M1986756319,0.0,0.0,0
126,CASH_OUT,359410.22,C9277534529,2274010.18,1914599.9600000002,C5890998257,4222592.9,4582003.12,0
297,PAYMENT,356339.81,C6690404722,2046692.82,1690353.01,M3798694064,0.0,0.0,1
383,PAYMENT,279729.17,C4901439148,1736185.42,1456456.25,M9788573707,0.0,0.0,1
37,PAYMENT,364999.24,C7644577541,2680131.39,2315132.1500000004,M8494815740,0.0,0.0,1
336,CASH_OUT,88413.23,C2158303377,496084.51,407671.28,C5087885922,2810384.74,2898797.97,0
371,PAYMENT,373647.35,C7824982576,4836337.73,4462690.380000001,M8257360265,0.0,0.0,0
289,CASH_IN,155832.96,C2039415465,1658223.89,1814056.8499999999,C5172157648,792689.72,948522.6799999999,1
408,CASH_OUT,404373.14,C5326361645,2457731.47,2053358.33,C9057031934,3302444.71,3706817.85,0
353,CASH_OUT,474423.86,C5121892890,4590940.45,4116516.5900000003,C3917245838,2109650.74,2584074.6,0
259,CASH_IN,214675.66,C4763366303,857697.27,1072372.93,C1800391650,1342744.95,1557420.6099999999,0
262,PAYMENT,412342.65,C4383459993,803266.94,390924.2899999999,M4816963306,0.0,0.0,1
423,CASH_OUT,436024.96,C6347667232,3915160.77,3479135.81,C7375883974,4236156.3,4672181.26,1
482,PAYMENT,96623.74,C3376568208,4542288.21,4445664.47,M2623794626,0.0,0.0,0
346,CASH_IN,172618.89,C9429646453,4720453.73,4893072.62,C6578196328,3983646.75,4156265.64,1
450,CASH_OUT,420012.92,C3907129450,2605889.35,2185876.43,C7419339770,3479284.41,3899297.33,0
243,CASH_IN,211759.68,C1160440275,42444.21,254203.88999999998,C9182894967,1370218.82,1581978.5,0
387,PAYMENT,306311.56,C3115964410,4680692.16,4374380.600000001,M4859130208,0.0,0.0,0
104,CASH_OUT,35753.9,C2626273390,335098.31,299344.41,C7426544759,3963447.87,3999201.77,0
318,CASH_OUT,197119.25,C5608450892,2205524.4,2008405.15,C6350843069,4216465.26,4413584.51,1
50,CASH_IN,140865.65,C2773533638,760973.41,901839.06,C4704373847,2236522.71,2377388.36,0
379,PAYMENT,377624.85,C9312011167,3764459.54,3386834.69,M9957955976,0.0,0.0,0
131,PAYMENT,151395.07,C3182482866,698187.0,546791.9299999999,M5989306482,0.0,0.0,1
500,CASH_OUT,381113.91,C9019070171,2365546.33,1984432.4200000002,C3766691686,2571965.89,2953079.8000000003,0
62,PAYMENT,392499.03,C8828971003,3501151.02,3108651.99,M7769368023,0.0,0.0,0
40,CASH_IN,83434.56,C3814698999,4853497.67,4936932.2299999995,C6064200690,1112564.91,1195999.47,1
104,PAYMENT,244803.14,C7709980765,2220886.93,1976083.79,M9048538575,0.0,0.0,0
312,PAYMENT,301491.43,C1034963469,4070281.55,3768790.1199999996,M1591785675,0.0,0.0,0
1,CASH_OUT,376712.1,C3496677775,526416.13,149704.03000000003,C9590928389,2892596.77,3269308.87,0
445,PAYMENT,423125.66,C6295449561,3707741.08,3284615.42,M3462350989,0.0,0.0,0
132,CASH_IN,125568.01,C5642774679,4931119.44,5056687.45,C7645136905,2477102.34,2602670.3499999996,1
406,CASH_IN,167306.79,C2809862934,1183961.7,1351268.49,C5879817822,4003465.83,4170772.62,0
210,PAYMENT,322333.28,C3348163638,2167316.73,1844983.45,M3646373761,0.0,0.0,0
152,PAYMENT,110150.47,C5141472749,1009543.47,899393.0,M1274825494,0.0,0.0,1
174,CASH_IN,261156.98,C6432128329,1609620.86,1870777.84,C4243772146,1549575.64,1810732.6199999999,0
211,CASH_OUT,188583.35,C7112962801,4638094.74,4449511.390000001,C7145316464,2389695.91,2578279.2600000002,0
347,CASH_IN,373671.35,C3005481927,2204904.82,2578576.17,C8924960359,2210461.78,2584133.13,0
14,CASH_OUT,251903.54,C3294628709,1398870.0,1146966.46,C3415191489,4736181.72,4988085.26,0
41,PAYMENT,380072.88,C7265410023,2733340.24,2353267.3600000003,M2842998125,0.0,0.0,0
456,PAYMENT,349337.72,C2431806563,1991224.43,1641886.71,M2443495170,0.0,0.0,0
465,PAYMENT,480199.76,C2822966881,2989526.38,2509326.62,M1990041964,0.0,0.0,0
48,CASH_OUT,32378.47,C2804388833,2352405.05,2320026.5799999996,C4807588056,2993805.76,3026184.23,0
304,PAYMENT,257018.84,C6874226123,1308824.58,1051805.74,M7616981410,0.0,0.0,0
232,CASH_OUT,44679.34,C9925864304,1125036.6,1080357.26,C8876832291,471841.68,516521.02,0
163,PAYMENT,427541.95,C2250382959,1160112.47,732570.52,M6609127455,0.0,0.0,1
178,CASH_OUT,368232.04,C6192911870,1761490.31,1393258.27,C2194303435,642447.93,1010679.97,0
12,CASH_IN,393501.51,C4218516898,979867.46,1373368.97,C6102981248,3944665.42,4338166.93,0
467,PAYMENT,70968.78,C9522126381,3184659.89,3113691.1100000003,M7631171898,0.0,0.0,1
468,CASH_IN,56284.21,C2148834010,2407447.74,2463731.95,C8499615138,2630271.05,2686555.26,0
322,CASH_OUT,421675.92,C3008818785,1139624.08,717948.1600000001,C9247598062,3455498.73,3877174.65,1
327,PAYMENT,184262.1,C4006870633,2513663.98,2329401.88,M1791656218,0.0,0.0,1
491,PAYMENT,82198.88,C1911155541,2030314.61,1948115.73,M6612349724,0.0,0.0,0
322,CASH_IN,73522.51,C6741172787,3375981.08,3449503.59,C9975288946,4525385.58,4598908.09,1
25,PAYMENT,37525.47,C6768647803,364917.08,327391.61,M9607215308,0.0,0.0,0
487,PAYMENT,298126.64,C5243154934,1335595.53,1037468.89,M1860195602,0.0,0.0,0
269,PAYMENT,343574.35,C8782391213,1524301.14,1180726.79,M3419677786,0.0,0.0,0
155,CASH_OUT,489049.96,C9906107689,971685.32,482635.3599999999,C4873459745,1864484.94,2353534.9,0
31,CASH_OUT,31221.99,C7054334541,3479021.25,3447799.26,C5937473116,337245.77,368467.76,0
400,PAYMENT,469626.93,C6853183030,3809762.16,3340135.23,M6389963361,0.0,0.0,0
94,CASH_OUT,78676.24,C1032047817,4279140.92,4200464.68,C2041087039,754924.22,833600.46,0
416,CASH_IN,24473.29,C1070808924,4631697.28,4656170.57,C2210219108,3442949.87,3467423.16,0
164,CASH_OUT,31742.66,C8106149194,2335690.89,2303948.23,C6785001766,529777.34,561520.0,0
424,PAYMENT,84633.81,C7822437203,4076620.96,3991987.15,M8526750906,0.0,0.0,0
249,PAYMENT,299935.68,C6870261400,1429402.68,1129467.0,M6587221741,0.0,0.0,0
290,CASH_IN,82369.17,C6037532394,1416702.23,1499071.4,C2265198118,4629081.66,4711450.83,1
351,CASH_IN,146655.29,C3103057766,4924249.99,5070905.28,C3751909100,132022.58,278677.87,0
17,PAYMENT,214598.99,C9700305559,910623.13,696024.14,M1864150713,0.0,0.0,0
274,PAYMENT,265372.27,C5701814051,2752852.89,2487480.62,M4805883914,0.0,0.0,0
437,PAYMENT,19427.74,C4116354879,1721399.84,1701972.1,M4917423149,0.0,0.0,0
494,PAYMENT,47309.14,C1549478779,3054489.15,3007180.01,M4586969862,0.0,0.0,1
481,CASH_OUT,446958.09,C2720131325,3092163.17,2645205.08,C1826528773,2690599.11,3137557.1999999997,0
474,CASH_OUT,459332.21,C9164470041,1969082.09,1509749.8800000001,C6903227478,3111440.53,3570772.7399999998,0
301,CASH_IN,263580.78,C9578262886,4552082.53,4815663.3100000005,C6903578451,1013961.86,1277542.6400000001,0
12,CASH_IN,96512.15,C6391496657,4933324.35,5029836.5,C5529644924,5287.76,101799.90999999999,0
451,PAYMENT,107452.98,C1459739915,461853.83,354400.85000000003,M8515756045,0.0,0.0,1
162,PAYMENT,395008.49,C8420159627,2719851.17,2324842.6799999997,M8506799378,0.0,0.0,1
343,PAYMENT,391153.81,C7362511788,3020982.13,2629828.32,M8963035383,0.0,0.0,1
318,CASH_OUT,460750.9,C8179600292,4764808.06,4304057.159999999,C2118547209,3613993.24,4074744.14,0
165,PAYMENT,411845.65,C8343098379,3249606.77,2837761.12,M7074194100,0.0,0.0,1
321,CASH_IN,36825.97,C4671327063,117535.04,154361.01,C9964145005,2244972.74,2281798.7100000004,0
211,PAYMENT,497600.68,C6099448398,2037578.11,1539977.4300000002,M7441570158,0.0,0.0,0
159,PAYMENT,106375.55,C7204675146,4152726.04,4046350.49,M3862545907,0.0,0.0,0
229,PAYMENT,425456.1,C5043649388,51560.73,0.0,M1356061918,0.0,0.0,0
128,CASH_OUT,35808.54,C4673136037,3251314.96,3215506.42,C7856731943,669922.42,705730.9600000001,0
244,PAYMENT,152556.27,C4695138150,218013.87,65457.600000000006,M5328673862,0.0,0.0,1
410,PAYMENT,78867.77,C7343467842,392409.11,313541.33999999997,M5433905964,0.0,0.0,0
401,PAYMENT,75266.69,C4392651143,3825451.55,3750184.86,M6239020814,0.0,0.0,0
51,CASH_IN,19949.38,C7492751217,3101462.09,3121411.4699999997,C9651161764,4688719.55,4708668.93,0
400,CASH_OUT,351550.73,C7343980756,783489.2,431938.47,C5172781010,442935.19,794485.9199999999,0
498,CASH_IN,138817.71,C9343474965,1874344.33,2013162.04,C7262565323,4644963.87,4783781.58,0
285,PAYMENT,2337.86,C4449949375,3942226.7,3939888.8400000003,M4338627757,0.0,0.0,0
307,PAYMENT,318820.57,C2769592387,1619517.93,1300697.3599999999,M4375459152,0.0,0.0,1
407,CASH_IN,371586.36,C5755264264,1840676.14,2212262.5,C4249617123,3062632.36,3434218.7199999997,0
107,CASH_OUT,229758.43,C9802144010,518305.47,288547.04,C5274201012,3844609.71,4074368.14,0
251,CASH_OUT,208598.74,C8838217491,3707951.85,3499353.1100000003,C4516242405,197092.62,405691.36,1
424,CASH_OUT,305564.63,C9126910012,900920.05,595355.42,C9738269152,4398787.98,4704352.61,0
256,CASH_OUT,289623.1,C8413960831,4731734.71,4442111.61,C4829709228,3888776.6,4178399.7,0
131,CASH_IN,311943.97,C8756323982,1112939.57,1424883.54,C3701661680,1323201.54,1635145.51,0
334,CASH_OUT,282666.78,C2598038682,3495686.68,3213019.9000000004,C7562130045,761773.18,1044439.9600000001,0
179,CASH_OUT,364603.37,C3073430197,3500082.24,3135478.87,C4187040517,2675209.73,3039813.1,0
389,CASH_OUT,46694.06,C6397432603,3589530.21,3542836.15,C1560694735,1138304.8,1184998.86,0
41,CASH_OUT,241821.78,C8514723284,4190674.12,3948852.3400000003,C6046844441,990436.22,1232258.0,0
315,PAYMENT,326775.51,C2623036160,4136397.96,3809622.45,M9627962869,0.0,0.0,0
144,CASH_IN,230984.06,C7557899225,4431901.02,4662885.079999999,C2817424397,4892549.07,5123533.13,1
169,CASH_IN,443642.56,C2563207983,791974.42,1235616.98,C2395516932,2823951.89,3267594.45,0
8,CASH_IN,336805.26,C1863850726,1546391.72,1883196.98,C1059261274,3743156.79,4079962.05,0
355,PAYMENT,105449.92,C1937763773,3148195.16,3042745.24,M2222094319,0.0,0.0,1
214,CASH_OUT,392857.46,C3909524312,870889.53,478032.07,C2625931759,601644.99,994502.45,0
348,PAYMENT,274575.0,C8270605793,3098662.06,2824087.06,M9139465754,0.0,0.0,0
96,CASH_OUT,363723.94,C7589294282,3552121.5,3188397.56,C5260685223,2070958.88,2434682.82,1
473,PAYMENT,349298.06,C3064484844,809625.7,460327.63999999996,M5834843463,0.0,0.0,1
311,CASH_IN,372661.67,C2897360253,4194871.39,4567533.06,C7731965919,2269047.5,2641709.17,0
456,CASH_IN,454658.87,C6057376521,4286056.05,4740714.92,C4011016379,2146692.81,2601351.68,0
435,CASH_IN,151426.8,C4856637927,4013785.42,4165212.2199999997,C9524095856,632417.87,783844.6699999999,0
475,CASH_OUT,280815.95,C7234726071,624290.29,343474.34,C8823160822,3809090.3,4089906.25,1
144,CASH_IN,60952.02,C3253642839,1419735.59,1480687.61,C3526869791,3925871.59,3986823.61,1
205,CASH_OUT,412180.41,C7879570655,3180318.32,2768137.9099999997,C7358123732,2457593.02,2869773.43,0
290,PAYMENT,93668.94,C9216035272,1788521.98,1694853.04,M7346226400,0.0,0.0,0
288,CASH_IN,454446.23,C4898720760,156044.97,610491.2,C2606175395,4401622.4,4856068.630000001,0
468,CASH_IN,473248.78,C8080518759,101478.86,574727.64,C3285256222,356664.85,829913.63,1
390,CASH_IN,466425.78,C6519332970,1495040.66,1961466.44,C8959904893,3973953.27,4440379.05,1
233,PAYMENT,15955.18,C3714942449,343395.03,327439.85000000003,M3334249758,0.0,0.0,0
177,CASH_OUT,437267.65,C7892401986,4181175.6,3743907.95,C2373523868,2970497.85,3407765.5,0
206,CASH_IN,364067.72,C1318447992,3212824.73,3576892.45,C8844376531,2139914.54,2503982.26,0
284,CASH_OUT,175447.86,C3007711966,2499662.99,2324215.1300000004,C2843453591,719025.98,894473.84,1
10,CASH_OUT,25803.13,C5261114166,599440.77,573637.64,C5849193438,1408048.64,1433851.7699999998,0
387,CASH_IN,347382.94,C7194216575,842688.69,1190071.63,C8871461589,3330269.17,3677652.11,0
185,PAYMENT,126986.62,C5044585285,2423446.13,2296459.51,M1201420012,0.0,0.0,0
213,PAYMENT,158736.99,C6966956868,4202337.5,4043600.51,M3324555771,0.0,0.0,0
360,CASH_OUT,46924.79,C9876980755,3956692.84,3909768.05,C8363229364,4967123.21,5014048.0,0
169,PAYMENT,312261.68,C7957988434,1340799.77,1028538.0900000001,M2629517449,0.0,0.0,1
56,PAYMENT,333386.71,C2977163441,4322593.58,3989206.87,M3284786762,0.0,0.0,0
167,CASH_OUT,150404.39,C1660231398,1252153.65,1101749.2599999998,C7148898207,1591894.61,1742299.0,0
239,CASH_OUT,256759.61,C6239844437,2095737.88,1838978.27,C5497433498,1043671.96,1300431.5699999998,0
241,PAYMENT,329531.48,C9438823188,2499520.04,2169988.56,M4486816988,0.0,0.0,0
339,CASH_OUT,128629.1,C9607123375,3789765.37,3661136.27,C3457208294,3174710.46,3303339.56,1
458,CASH_IN,57995.06,C8095845477,1801608.98,1859604.04,C2774398456,1472745.25,1530740.31,0
64,CASH_IN,405976.55,C5501093466,3824992.64,4230969.19,C9206565054,4245089.68,4651066.2299999995,1
137,PAYMENT,226929.78,C3107325495,1329593.46,1102663.68,M8852085386,0.0,0.0,1
468,CASH_OUT,483992.03,C8023717691,1451568.76,967576.73,C4123531923,4413292.28,4897284.3100000005,0
261,CASH_OUT,116987.13,C4521677408,115557.8,0.0,C7672953545,708042.36,825029.49,0
497,PAYMENT,240847.64,C5773466414,1146541.7,905694.0599999999,M8900869307,0.0,0.0,1
437,CASH_OUT,211455.34,C1402277865,476802.13,265346.79000000004,C6079506068,2329756.53,2541211.8699999996,0
444,CASH_OUT,281311.25,C9608193634,155948.79,0.0,C7169135245,3121774.84,3403086.09,0
416,CASH_IN,85841.45,C4154052436,3856139.8,3941981.25,C3436736074,4581815.29,4667656.74,1
391,CASH_OUT,31398.87,C3555559262,788613.36,757214.49,C7938165735,3188212.8,3219611.67,0
276,PAYMENT,230853.57,C5183844306,3057717.04,2826863.47,M7660856715,0.0,0.0,1
453,CASH_IN,168577.21,C3187028774,3611375.68,3779952.89,C6725322287,3257667.89,3426245.1,0
296,PAYMENT,409202.28,C2476912176,2500829.05,2091626.7699999998,M2475251576,0.0,0.0,0
47,CASH_OUT,4076.31,C2518107365,4249885.03,4245808.720000001,C3290399133,606956.87,611033.18,0
354,CASH_OUT,438472.78,C9252859781,2110436.21,1671963.43,C5038378101,3402957.95,3841430.7300000004,0
178,CASH_IN,75324.22,C1415932416,3762736.28,3838060.5,C9335549708,4235669.07,4310993.29,0
44,PAYMENT,382871.91,C9358474063,4089853.9,3706981.9899999998,M9314090604,0.0,0.0,0
497,PAYMENT,299645.51,C8020478015,4321118.07,4021472.5600000005,M9537580258,0.0,0.0,0
390,CASH_IN,437176.11,C6964912440,4859624.78,5296800.890000001,C7523007425,4021734.7,4458910.8100000005,1
341,CASH_OUT,256876.59,C4675094919,3917682.66,3660806.0700000003,C4630377097,4770371.97,5027248.56,1
138,PAYMENT,411879.82,C2629858125,211868.55,0.0,M4191455488,0.0,0.0,0
49,CASH_IN,451648.93,C9637255739,4952454.51,5404103.4399999995,C3062459812,3623755.61,4075404.54,0
134,CASH_IN,154971.41,C2964433561,1477363.44,1632334.8499999999,C1385077157,3100080.33,3255051.74,1
274,PAYMENT,301545.64,C9307169864,689789.54,388243.9,M3228225939,0.0,0.0,0
109,CASH_IN,371523.85,C4349132762,4438161.33,4809685.18,C1504482427,3243862.45,3615386.3000000003,0
337,PAYMENT,337950.57,C4990327718,4974458.32,4636507.75,M5284798552,0.0,0.0,0
463,PAYMENT,241321.03,C9381344993,5883.19,0.0,M3838564058,0.0,0.0,0
449,CASH_OUT,371651.18,C5966331755,407638.95,35987.77000000002,C9747256390,64063.9,435715.08,1
146,PAYMENT,221160.79,C5028622663,1557992.85,1336832.06,M2518789197,0.0,0.0,0
239,CASH_OUT,495753.67,C7021947070,4927642.96,4431889.29,C1147861052,4469069.96,4964823.63,0
98,CASH_OUT,356147.11,C3833591666,4750237.83,4394090.72,C1479318475,3281267.95,3637415.06,0
281,PAYMENT,7029.12,C6285376473,3843280.87,3836251.75,M4897137208,0.0,0.0,0
299,CASH_OUT,17276.91,C1383949734,8782.21,0.0,C4310767169,3884000.45,3901277.3600000003,0
60,CASH_IN,353438.18,C6964003430,3301496.16,3654934.3400000003,C1632648355,2219539.2,2572977.3800000004,0
31,CASH_OUT,52609.96,C9957941310,3364006.81,3311396.85,C3913579690,506048.1,558658.0599999999,0
276,CASH_IN,170439.1,C1392694415,693377.72,863816.82,C2274877558,4438703.11,4609142.21,1
189,CASH_IN,76435.74,C3562481812,3109468.56,3185904.3000000003,C1104302700,2952589.06,3029024.8000000003,0
302,PAYMENT,314755.97,C9843543131,2013382.14,1698626.17,M6427773780,0.0,0.0,0
128,PAYMENT,391791.4,C7906214185,1472285.76,1080494.3599999999,M4224117867,0.0,0.0,0
418,CASH_OUT,405914.59,C7507645845,1350245.86,944331.27,C9893583682,3291718.9,3697633.4899999998,0
443,PAYMENT,285148.89,C4172551592,345303.0,60154.109999999986,M1653431024,0.0,0.0,0
415,CASH_OUT,493287.84,C4238010046,3877189.79,3383901.95,C3415911740,4890103.2,5383391.04,0
358,CASH_IN,121182.73,C3332131571,1589860.19,1711042.92,C3272241958,55933.42,177116.15,0
426,CASH_OUT,323155.98,C8340687414,2787393.29,2464237.31,C5953801395,1672750.77,1995906.75,0
141,CASH_OUT,356581.56,C9226832468,2952197.26,2595615.6999999997,C8358390640,2808999.52,3165581.08,0
492,PAYMENT,176141.25,C5959636318,2152488.25,1976347.0,M5921114400,0.0,0.0,0
96,CASH_IN,83808.97,C2651693171,2075034.6,2158843.5700000003,C8634148197,1970708.73,2054517.7,1
10,CASH_IN,106600.67,C6036275425,2339415.87,2446016.54,C7221688815,1033287.64,1139888.31,0
200,PAYMENT,391122.62,C1753201418,850406.13,459283.51,M2813777036,0.0,0.0,0
175,PAYMENT,147668.36,C9074433486,1175865.74,1028197.38,M5719580606,0.0,0.0,1
328,CASH_IN,144352.67,C8653687690,3754884.87,3899237.54,C8953719117,670852.12,815204.79,0
339,CASH_OUT,445968.38,C5242209558,305611.16,0.0,C3850506071,2612652.98,3058621.36,1
65,CASH_IN,391073.22,C3306396799,4677609.06,5068682.279999999,C9643581568,1398789.66,1789862.88,0
117,CASH_IN,213204.83,C9107807036,4788974.38,5002179.21,C1904743532,489945.75,703150.58,0
306,CASH_OUT,494945.32,C9934268474,2092790.39,1597845.0699999998,C7625660920,2418432.59,2913377.9099999997,0
483,PAYMENT,375049.66,C5843438997,1839996.62,1464946.9600000002,M1180671097,0.0,0.0,0
40,PAYMENT,350494.32,C3648249569,2880490.15,2529995.83,M7954675840,0.0,0.0,0
368,CASH_OUT,433188.13,C3568971449,2384902.09,1951713.96,C4721914768,1659749.14,2092937.27,0
407,CASH_OUT,356465.3,C2690573840,1715502.39,1359037.0899999999,C5330691154,3023311.28,3379776.5799999996,0
225,CASH_IN,60820.96,C5372979939,4286481.43,4347302.39,C9895460451,1491171.63,1551992.5899999999,0
402,PAYMENT,178689.3,C6310695127,1146609.99,967920.69,M1562332152,0.0,0.0,1
179,CASH_OUT,54728.71,C9813963551,113657.49,58928.780000000006,C9143028237,4494103.57,4548832.28,0
338,PAYMENT,225094.28,C5386303353,609753.36,384659.07999999996,M9308183988,0.0,0.0,0
213,CASH_OUT,42971.55,C5145801541,1431077.01,1388105.46,C4623180023,3715489.1,3758460.65,0
137,CASH_IN,91315.22,C4879059615,57414.82,148730.04,C3746275097,1626760.04,1718075.26,0
73,PAYMENT,56107.43,C7285381752,1750230.37,1694122.9400000002,M7320737986,0.0,0.0,1
147,CASH_IN,497029.07,C9208286788,4677261.61,5174290.680000001,C3099383456,893637.09,1390666.16,1
399,PAYMENT,288695.73,C6090595088,4691029.91,4402334.18,M3282271887,0.0,0.0,1
467,PAYMENT,499750.91,C7830781393,3436499.86,2936748.9499999997,M7255951046,0.0,0.0,0
49,PAYMENT,323153.72,C9207181061,4652650.98,4329497.260000001,M7241552462,0.0,0.0,1
405,CASH_OUT,414854.61,C8770501493,3373987.34,2959132.73,C6038267302,4433540.96,4848395.57,0
462,PAYMENT,412479.01,C8636597231,3044206.06,2631727.05,M2625299275,0.0,0.0,0
307,CASH_IN,279602.86,C4347498513,2038622.62,2318225.48,C2729374319,1224007.8,1503610.6600000001,0
376,CASH_OUT,348816.74,C3100072293,2718851.65,2370034.91,C7793612747,4838119.26,5186936.0,0
144,CASH_IN,189978.98,C2631616089,3518275.84,3708254.82,C1330755137,680118.24,870097.22,0
496,CASH_OUT,110260.29,C7851779259,1643078.34,1532818.05,C8211556075,2438595.22,2548855.5100000002,0
331,PAYMENT,24247.99,C8010617131,242800.88,218552.89,M5156557083,0.0,0.0,0
174,CASH_OUT,30713.76,C1378202488,2764744.03,2734030.27,C6705838564,323837.68,354551.44,0
440,CASH_IN,227657.58,C7322023214,4046622.51,4274280.09,C5025951891,1633244.24,1860901.82,0
8,CASH_OUT,198881.48,C3070375917,1577232.9,1378351.42,C7400282935,2813972.3,3012853.78,0
451,PAYMENT,347006.99,C9126546892,2653058.76,2306051.7699999996,M9708759770,0.0,0.0,0
482,PAYMENT,458422.25,C5443464134,1472369.66,1013947.4099999999,M5897040370,0.0,0.0,1
298,CASH_OUT,287368.7,C9982877384,4352081.98,4064713.2800000003,C2737837316,717165.56,1004534.26,1
405,CASH_IN,198079.48,C4708843544,4368179.02,4566258.5,C2977005052,1927678.03,2125757.5100000002,1
220,PAYMENT,114791.58,C4345833231,1325243.27,1210451.69,M6969248526,0.0,0.0,0
54,CASH_IN,163619.61,C5955089381,3799163.23,3962782.84,C5057204379,4923178.19,5086797.800000001,0
413,PAYMENT,29005.6,C8556597046,2854207.84,2825202.2399999998,M4766195328,0.0,0.0,1
105,CASH_OUT,41870.46,C8914440528,1147939.19,1106068.73,C7069153106,2436257.8,2478128.26,0
188,CASH_IN,69040.12,C5174069541,4158515.12,4227555.24,C2114910496,1481514.74,1550554.8599999999,0
226,PAYMENT,94745.44,C1568434776,3969314.76,3874569.32,M3093633664,0.0,0.0,0
457,CASH_IN,118431.28,C4896615172,2336098.14,2454529.42,C6001373735,3622641.88,3741073.1599999997,0
312,PAYMENT,21313.51,C6228298934,824873.01,803559.5,M2554356364,0.0,0.0,0
261,CASH_IN,448070.97,C2644935774,3234840.86,3682911.83,C9247018744,1054834.68,1502905.65,0
188,CASH_IN,469776.65,C5827224972,1123525.99,1593302.6400000001,C4466992678,3813138.14,4282914.79,0
187,CASH_IN,419612.74,C7623389927,3241543.26,3661156.0,C6953091890,3720043.9,4139656.6399999997,0
160,PAYMENT,288259.69,C6008547921,2480503.76,2192244.07,M6655658048,0.0,0.0,0
371,CASH_IN,270118.02,C7429385280,1294633.47,1564751.49,C7090710400,2344187.25,2614305.27,1
